sample_id,condition,modality,content_positions,requested_fraction,interval_position_budget,originally_available,newly_removed_observations,actual_removed_fraction_of_available
_BvNNdEkhZA$_$14,text_30_front,text,15,0.3,4,15,4,0.2666666666666666
_BvNNdEkhZA$_$19,text_30_front,text,32,0.3,10,32,10,0.3125
_BvNNdEkhZA$_$7,text_30_front,text,23,0.3,7,23,7,0.3043478260869565
_BvNNdEkhZA$_$6,text_30_front,text,28,0.3,8,28,8,0.2857142857142857
_BvNNdEkhZA$_$9,text_30_front,text,16,0.3,5,16,5,0.3125
_aZDaIfGfPo$_$1,text_30_front,text,45,0.3,14,45,14,0.3111111111111111
_aZDaIfGfPo$_$0,text_30_front,text,21,0.3,6,21,6,0.2857142857142857
_gr7o5ynhnw$_$13,text_30_front,text,34,0.3,10,34,10,0.2941176470588235
_gr7o5ynhnw$_$12,text_30_front,text,14,0.3,4,14,4,0.2857142857142857
_gr7o5ynhnw$_$15,text_30_front,text,48,0.3,14,48,14,0.2916666666666667
_gzYkdjNvPc$_$12,text_30_front,text,9,0.3,3,9,3,0.3333333333333333
_gzYkdjNvPc$_$17,text_30_front,text,17,0.3,5,17,5,0.2941176470588235
_gzYkdjNvPc$_$1,text_30_front,text,26,0.3,8,26,8,0.3076923076923077
_gzYkdjNvPc$_$3,text_30_front,text,16,0.3,5,16,5,0.3125
_gzYkdjNvPc$_$2,text_30_front,text,6,0.3,2,6,2,0.3333333333333333
_gzYkdjNvPc$_$5,text_30_front,text,16,0.3,5,16,5,0.3125
_gzYkdjNvPc$_$4,text_30_front,text,22,0.3,7,22,7,0.3181818181818182
_gzYkdjNvPc$_$6,text_30_front,text,18,0.3,5,18,5,0.2777777777777778
_gzYkdjNvPc$_$9,text_30_front,text,15,0.3,4,15,4,0.2666666666666666
a-WihYDk6vc$_$8,text_30_front,text,32,0.3,10,32,10,0.3125
a-WihYDk6vc$_$0,text_30_front,text,15,0.3,4,15,4,0.2666666666666666
aFhc2ddipoM$_$14,text_30_front,text,32,0.3,10,32,10,0.3125
aK5tRCXjUvU$_$0,text_30_front,text,16,0.3,5,16,5,0.3125
b-FX9NOVQOM$_$1,text_30_front,text,27,0.3,8,27,8,0.2962962962962963
b-FX9NOVQOM$_$4,text_30_front,text,30,0.3,9,30,9,0.3
b1LEcg6z66g$_$0,text_30_front,text,24,0.3,7,24,7,0.2916666666666667
b1LEcg6z66g$_$4,text_30_front,text,30,0.3,9,30,9,0.3
b1LEcg6z66g$_$8,text_30_front,text,24,0.3,7,24,7,0.2916666666666667
bAkUEnPoucg$_$3,text_30_front,text,33,0.3,10,33,10,0.303030303030303
bNQkb4K5DX0$_$3,text_30_front,text,26,0.3,8,26,8,0.3076923076923077
bNQkb4K5DX0$_$7,text_30_front,text,21,0.3,6,21,6,0.2857142857142857
bWunvAd96zI$_$1,text_30_front,text,18,0.3,5,18,5,0.2777777777777778
bWunvAd96zI$_$2,text_30_front,text,33,0.3,10,33,10,0.303030303030303
bWunvAd96zI$_$5,text_30_front,text,7,0.3,2,7,2,0.2857142857142857
bWunvAd96zI$_$4,text_30_front,text,17,0.3,5,17,5,0.2941176470588235
bj9e8w4vNxo$_$12,text_30_front,text,42,0.3,13,42,13,0.3095238095238095
bpvYdXVlgvc$_$1,text_30_front,text,10,0.3,3,10,3,0.3
bpvYdXVlgvc$_$3,text_30_front,text,21,0.3,6,21,6,0.2857142857142857
bpvYdXVlgvc$_$4,text_30_front,text,14,0.3,4,14,4,0.2857142857142857
bpvYdXVlgvc$_$6,text_30_front,text,29,0.3,9,29,9,0.3103448275862069
c1a1y9ytHH0$_$0,text_30_front,text,27,0.3,8,27,8,0.2962962962962963
c1a1y9ytHH0$_$3,text_30_front,text,29,0.3,9,29,9,0.3103448275862069
c1a1y9ytHH0$_$7,text_30_front,text,22,0.3,7,22,7,0.3181818181818182
c5cB7AfVgcE$_$12,text_30_front,text,31,0.3,9,31,9,0.2903225806451613
c5cB7AfVgcE$_$5,text_30_front,text,37,0.3,11,37,11,0.2972972972972973
d8BR6hsvzoY$_$1,text_30_front,text,24,0.3,7,24,7,0.2916666666666667
d8BR6hsvzoY$_$0,text_30_front,text,7,0.3,2,7,2,0.2857142857142857
d8BR6hsvzoY$_$2,text_30_front,text,17,0.3,5,17,5,0.2941176470588235
d8BR6hsvzoY$_$5,text_30_front,text,10,0.3,3,10,3,0.3
d8BR6hsvzoY$_$6,text_30_front,text,9,0.3,3,9,3,0.3333333333333333
d8BR6hsvzoY$_$9,text_30_front,text,17,0.3,5,17,5,0.2941176470588235
d8BR6hsvzoY$_$8,text_30_front,text,29,0.3,9,29,9,0.3103448275862069
dBWvtPeHpWM$_$4,text_30_front,text,5,0.3,2,5,2,0.4
dEDbm2ubVRQ$_$0,text_30_front,text,12,0.3,4,12,4,0.3333333333333333
dEDbm2ubVRQ$_$3,text_30_front,text,33,0.3,10,33,10,0.303030303030303
dEDbm2ubVRQ$_$8,text_30_front,text,16,0.3,5,16,5,0.3125
dt641WxonBI$_$1,text_30_front,text,10,0.3,3,10,3,0.3
dt641WxonBI$_$3,text_30_front,text,24,0.3,7,24,7,0.2916666666666667
eOiC1kb17P4$_$0,text_30_front,text,48,0.3,14,48,14,0.2916666666666667
erNDEjQeox8$_$12,text_30_front,text,46,0.3,14,46,14,0.3043478260869565
ewBrNsyY82Q$_$4,text_30_front,text,32,0.3,10,32,10,0.3125
fWOIAxzBQFY$_$12,text_30_front,text,24,0.3,7,24,7,0.2916666666666667
fWOIAxzBQFY$_$5,text_30_front,text,16,0.3,5,16,5,0.3125
fWOIAxzBQFY$_$7,text_30_front,text,19,0.3,6,19,6,0.3157894736842105
f_ZJ7L14oYQ$_$11,text_30_front,text,40,0.3,12,40,12,0.3
f_ZJ7L14oYQ$_$27,text_30_front,text,26,0.3,8,26,8,0.3076923076923077
f_ZJ7L14oYQ$_$21,text_30_front,text,22,0.3,7,22,7,0.3181818181818182
f_ZJ7L14oYQ$_$17,text_30_front,text,21,0.3,6,21,6,0.2857142857142857
f_ZJ7L14oYQ$_$9,text_30_front,text,29,0.3,9,29,9,0.3103448275862069
f_ZJ7L14oYQ$_$8,text_30_front,text,21,0.3,6,21,6,0.2857142857142857
ffrJ91swyq0$_$1,text_30_front,text,43,0.3,13,43,13,0.3023255813953488
g8Cl74tS3oY$_$2,text_30_front,text,33,0.3,10,33,10,0.303030303030303
g8Cl74tS3oY$_$6,text_30_front,text,41,0.3,12,41,12,0.2926829268292683
gR4gM_WXesQ$_$10,text_30_front,text,24,0.3,7,24,7,0.2916666666666667
gR4gM_WXesQ$_$26,text_30_front,text,19,0.3,6,19,6,0.3157894736842105
gR4gM_WXesQ$_$20,text_30_front,text,38,0.3,11,38,11,0.2894736842105263
gR4gM_WXesQ$_$24,text_30_front,text,12,0.3,4,12,4,0.3333333333333333
gR4gM_WXesQ$_$18,text_30_front,text,31,0.3,9,31,9,0.2903225806451613
gR4gM_WXesQ$_$3,text_30_front,text,27,0.3,8,27,8,0.2962962962962963
gR4gM_WXesQ$_$4,text_30_front,text,20,0.3,6,20,6,0.3
gR4gM_WXesQ$_$8,text_30_front,text,23,0.3,7,23,7,0.3043478260869565
gVqs4TzqySw$_$1,text_30_front,text,44,0.3,13,44,13,0.2954545454545454
gVqs4TzqySw$_$3,text_30_front,text,25,0.3,8,25,8,0.32
gVqs4TzqySw$_$2,text_30_front,text,27,0.3,8,27,8,0.2962962962962963
gVqs4TzqySw$_$4,text_30_front,text,8,0.3,2,8,2,0.25
goMtnNHQ_z4$_$1,text_30_front,text,16,0.3,5,16,5,0.3125
goMtnNHQ_z4$_$2,text_30_front,text,19,0.3,6,19,6,0.3157894736842105
goMtnNHQ_z4$_$13,text_30_front,text,21,0.3,6,21,6,0.2857142857142857
goMtnNHQ_z4$_$12,text_30_front,text,19,0.3,6,19,6,0.3157894736842105
hqzF4IDaIYE$_$0,text_30_front,text,25,0.3,8,25,8,0.32
hqzF4IDaIYE$_$3,text_30_front,text,40,0.3,12,40,12,0.3
hqzF4IDaIYE$_$2,text_30_front,text,29,0.3,9,29,9,0.3103448275862069
hqzF4IDaIYE$_$4,text_30_front,text,13,0.3,4,13,4,0.3076923076923077
hqzF4IDaIYE$_$6,text_30_front,text,9,0.3,3,9,3,0.3333333333333333
hvfaYsv7p8E$_$0,text_30_front,text,20,0.3,6,20,6,0.3
iUXqlrui25c$_$10,text_30_front,text,32,0.3,10,32,10,0.3125
iUXqlrui25c$_$21,text_30_front,text,20,0.3,6,20,6,0.3
iUXqlrui25c$_$23,text_30_front,text,25,0.3,8,25,8,0.32
icbUzboLcDQ$_$0,text_30_front,text,21,0.3,6,21,6,0.2857142857142857
ioupaiAuRr0$_$5,text_30_front,text,29,0.3,9,29,9,0.3103448275862069
ioupaiAuRr0$_$4,text_30_front,text,40,0.3,12,40,12,0.3
jICmfLeFymA$_$16,text_30_front,text,19,0.3,6,19,6,0.3157894736842105
jPrEKz1rAno$_$11,text_30_front,text,14,0.3,4,14,4,0.2857142857142857
jPrEKz1rAno$_$7,text_30_front,text,35,0.3,10,35,10,0.2857142857142857
jPrEKz1rAno$_$6,text_30_front,text,27,0.3,8,27,8,0.2962962962962963
k5ZOshC2LP4$_$1,text_30_front,text,31,0.3,9,31,9,0.2903225806451613
kbGhEJ4W44o$_$0,text_30_front,text,39,0.3,12,39,12,0.3076923076923077
kfsO4c0Ekes$_$7,text_30_front,text,27,0.3,8,27,8,0.2962962962962963
kvUb78Rdzdc$_$3,text_30_front,text,48,0.3,14,48,14,0.2916666666666667
lO87-4Kf0cQ$_$2,text_30_front,text,14,0.3,4,14,4,0.2857142857142857
lO87-4Kf0cQ$_$5,text_30_front,text,18,0.3,5,18,5,0.2777777777777778
lWf5hHRHIDs$_$11,text_30_front,text,13,0.3,4,13,4,0.3076923076923077
lawHYX5eB20$_$1,text_30_front,text,12,0.3,4,12,4,0.3333333333333333
lawHYX5eB20$_$2,text_30_front,text,23,0.3,7,23,7,0.3043478260869565
mHGaQ_nv9UY$_$13,text_30_front,text,48,0.3,14,48,14,0.2916666666666667
mHGaQ_nv9UY$_$14,text_30_front,text,26,0.3,8,26,8,0.3076923076923077
mHGaQ_nv9UY$_$17,text_30_front,text,29,0.3,9,29,9,0.3103448275862069
mHGaQ_nv9UY$_$22,text_30_front,text,48,0.3,14,48,14,0.2916666666666667
mHGaQ_nv9UY$_$5,text_30_front,text,33,0.3,10,33,10,0.303030303030303
mHGaQ_nv9UY$_$4,text_30_front,text,27,0.3,8,27,8,0.2962962962962963
mLW-jn67gRE$_$20,text_30_front,text,40,0.3,12,40,12,0.3
mLW-jn67gRE$_$17,text_30_front,text,41,0.3,12,41,12,0.2926829268292683
mLW-jn67gRE$_$1,text_30_front,text,14,0.3,4,14,4,0.2857142857142857
mLW-jn67gRE$_$3,text_30_front,text,21,0.3,6,21,6,0.2857142857142857
mLW-jn67gRE$_$5,text_30_front,text,23,0.3,7,23,7,0.3043478260869565
mLW-jn67gRE$_$6,text_30_front,text,35,0.3,10,35,10,0.2857142857142857
mLW-jn67gRE$_$9,text_30_front,text,13,0.3,4,13,4,0.3076923076923077
mjpCK2Edsv8$_$0,text_30_front,text,48,0.3,14,48,14,0.2916666666666667
nUZYqTRSGDw$_$4,text_30_front,text,25,0.3,8,25,8,0.32
nyzIL6YAonY$_$5,text_30_front,text,14,0.3,4,14,4,0.2857142857142857
nyzIL6YAonY$_$6,text_30_front,text,37,0.3,11,37,11,0.2972972972972973
ooAF6I-fmTg$_$3,text_30_front,text,19,0.3,6,19,6,0.3157894736842105
ooAF6I-fmTg$_$5,text_30_front,text,16,0.3,5,16,5,0.3125
ooAF6I-fmTg$_$7,text_30_front,text,22,0.3,7,22,7,0.3181818181818182
pOrk7fl1AYo$_$1,text_30_front,text,22,0.3,7,22,7,0.3181818181818182
pOrk7fl1AYo$_$3,text_30_front,text,26,0.3,8,26,8,0.3076923076923077
pOrk7fl1AYo$_$2,text_30_front,text,10,0.3,3,10,3,0.3
pOrk7fl1AYo$_$4,text_30_front,text,19,0.3,6,19,6,0.3157894736842105
q9yDL81QppI$_$1,text_30_front,text,23,0.3,7,23,7,0.3043478260869565
q9yDL81QppI$_$0,text_30_front,text,24,0.3,7,24,7,0.2916666666666667
q9yDL81QppI$_$2,text_30_front,text,25,0.3,8,25,8,0.32
qK77ZmbqmOM$_$9,text_30_front,text,21,0.3,6,21,6,0.2857142857142857
qK77ZmbqmOM$_$0,text_30_front,text,32,0.3,10,32,10,0.3125
qY1sXq-YCHs$_$8,text_30_front,text,15,0.3,4,15,4,0.2666666666666666
qmMSumMloAs$_$1,text_30_front,text,30,0.3,9,30,9,0.3
qmMSumMloAs$_$3,text_30_front,text,15,0.3,4,15,4,0.2666666666666666
qmMSumMloAs$_$2,text_30_front,text,41,0.3,12,41,12,0.2926829268292683
r13W4H8ZhqI$_$12,text_30_front,text,20,0.3,6,20,6,0.3
r13W4H8ZhqI$_$1,text_30_front,text,42,0.3,13,42,13,0.3095238095238095
r13W4H8ZhqI$_$5,text_30_front,text,15,0.3,4,15,4,0.2666666666666666
r13W4H8ZhqI$_$8,text_30_front,text,27,0.3,8,27,8,0.2962962962962963
r5ijC2W9ddk$_$8,text_30_front,text,33,0.3,10,33,10,0.303030303030303
r5ijC2W9ddk$_$0,text_30_front,text,15,0.3,4,15,4,0.2666666666666666
r9tgDqXEcuc$_$4,text_30_front,text,22,0.3,7,22,7,0.3181818181818182
rf0yDSeVEUA$_$1,text_30_front,text,48,0.3,14,48,14,0.2916666666666667
rf0yDSeVEUA$_$0,text_30_front,text,26,0.3,8,26,8,0.3076923076923077
rf0yDSeVEUA$_$3,text_30_front,text,48,0.3,14,48,14,0.2916666666666667
rojyUp4FPSg$_$26,text_30_front,text,48,0.3,14,48,14,0.2916666666666667
rojyUp4FPSg$_$20,text_30_front,text,32,0.3,10,32,10,0.3125
rojyUp4FPSg$_$21,text_30_front,text,13,0.3,4,13,4,0.3076923076923077
rojyUp4FPSg$_$23,text_30_front,text,7,0.3,2,7,2,0.2857142857142857
rojyUp4FPSg$_$5,text_30_front,text,27,0.3,8,27,8,0.2962962962962963
rojyUp4FPSg$_$7,text_30_front,text,45,0.3,14,45,14,0.3111111111111111
rojyUp4FPSg$_$9,text_30_front,text,26,0.3,8,26,8,0.3076923076923077
rojyUp4FPSg$_$10,text_30_front,text,14,0.3,4,14,4,0.2857142857142857
rojyUp4FPSg$_$12,text_30_front,text,7,0.3,2,7,2,0.2857142857142857
rojyUp4FPSg$_$16,text_30_front,text,12,0.3,4,12,4,0.3333333333333333
rojyUp4FPSg$_$18,text_30_front,text,17,0.3,5,17,5,0.2941176470588235
rojyUp4FPSg$_$37,text_30_front,text,21,0.3,6,21,6,0.2857142857142857
rojyUp4FPSg$_$36,text_30_front,text,6,0.3,2,6,2,0.3333333333333333
rojyUp4FPSg$_$34,text_30_front,text,34,0.3,10,34,10,0.2941176470588235
rojyUp4FPSg$_$32,text_30_front,text,7,0.3,2,7,2,0.2857142857142857
rwNlqh0k1j4$_$15,text_30_front,text,43,0.3,13,43,13,0.3023255813953488
rwNlqh0k1j4$_$3,text_30_front,text,17,0.3,5,17,5,0.2941176470588235
rwNlqh0k1j4$_$2,text_30_front,text,22,0.3,7,22,7,0.3181818181818182
rwNlqh0k1j4$_$7,text_30_front,text,32,0.3,10,32,10,0.3125
sC16n1k66io$_$2,text_30_front,text,32,0.3,10,32,10,0.3125
sC16n1k66io$_$16,text_30_front,text,12,0.3,4,12,4,0.3333333333333333
sPremsknoLM$_$1,text_30_front,text,6,0.3,2,6,2,0.3333333333333333
ssqiwP19JhM$_$10,text_30_front,text,39,0.3,12,39,12,0.3076923076923077
ssqiwP19JhM$_$2,text_30_front,text,22,0.3,7,22,7,0.3181818181818182
szic2IB9HB4$_$5,text_30_front,text,13,0.3,4,13,4,0.3076923076923077
tQ-CIfgj-Js$_$3,text_30_front,text,48,0.3,14,48,14,0.2916666666666667
tXQpm-nKxNA$_$5,text_30_front,text,19,0.3,6,19,6,0.3157894736842105
tXQpm-nKxNA$_$7,text_30_front,text,29,0.3,9,29,9,0.3103448275862069
uacdDoBtT1k$_$0,text_30_front,text,48,0.3,14,48,14,0.2916666666666667
uacdDoBtT1k$_$6,text_30_front,text,28,0.3,8,28,8,0.2857142857142857
unNY4zIk8MM$_$1,text_30_front,text,30,0.3,9,30,9,0.3
unNY4zIk8MM$_$3,text_30_front,text,17,0.3,5,17,5,0.2941176470588235
unNY4zIk8MM$_$5,text_30_front,text,21,0.3,6,21,6,0.2857142857142857
unNY4zIk8MM$_$8,text_30_front,text,12,0.3,4,12,4,0.3333333333333333
uooIiW6dEyg$_$1,text_30_front,text,8,0.3,2,8,2,0.25
uooIiW6dEyg$_$5,text_30_front,text,35,0.3,10,35,10,0.2857142857142857
v2Rr-EsJda8$_$0,text_30_front,text,10,0.3,3,10,3,0.3
v2Rr-EsJda8$_$6,text_30_front,text,12,0.3,4,12,4,0.3333333333333333
v9gjg7TDlTA$_$0,text_30_front,text,16,0.3,5,16,5,0.3125
v9gjg7TDlTA$_$4,text_30_front,text,20,0.3,6,20,6,0.3
vHzbn_YW76s$_$3,text_30_front,text,19,0.3,6,19,6,0.3157894736842105
vU0a4F36Ksw$_$13,text_30_front,text,31,0.3,9,31,9,0.2903225806451613
vU0a4F36Ksw$_$12,text_30_front,text,22,0.3,7,22,7,0.3181818181818182
vU0a4F36Ksw$_$17,text_30_front,text,16,0.3,5,16,5,0.3125
vU0a4F36Ksw$_$0,text_30_front,text,48,0.3,14,48,14,0.2916666666666667
vU0a4F36Ksw$_$3,text_30_front,text,6,0.3,2,6,2,0.3333333333333333
vU0a4F36Ksw$_$5,text_30_front,text,28,0.3,8,28,8,0.2857142857142857
vU0a4F36Ksw$_$7,text_30_front,text,19,0.3,6,19,6,0.3157894736842105
vU0a4F36Ksw$_$20,text_30_front,text,4,0.3,1,4,1,0.25
vbr3EA8cJTI$_$0,text_30_front,text,19,0.3,6,19,6,0.3157894736842105
vbr3EA8cJTI$_$2,text_30_front,text,25,0.3,8,25,8,0.32
vbr3EA8cJTI$_$7,text_30_front,text,22,0.3,7,22,7,0.3181818181818182
vbr3EA8cJTI$_$6,text_30_front,text,28,0.3,8,28,8,0.2857142857142857
wF8980oGklk$_$24,text_30_front,text,22,0.3,7,22,7,0.3181818181818182
wF8980oGklk$_$25,text_30_front,text,10,0.3,3,10,3,0.3
wF8980oGklk$_$1,text_30_front,text,7,0.3,2,7,2,0.2857142857142857
wF8980oGklk$_$0,text_30_front,text,18,0.3,5,18,5,0.2777777777777778
wF8980oGklk$_$3,text_30_front,text,17,0.3,5,17,5,0.2941176470588235
wF8980oGklk$_$2,text_30_front,text,5,0.3,2,5,2,0.4
wF8980oGklk$_$6,text_30_front,text,24,0.3,7,24,7,0.2916666666666667
wF8980oGklk$_$17,text_30_front,text,23,0.3,7,23,7,0.3043478260869565
wosolsrH3sM$_$6,text_30_front,text,48,0.3,14,48,14,0.2916666666666667
x-zGBp7axao$_$3,text_30_front,text,48,0.3,14,48,14,0.2916666666666667
x2lOwQaAn4g$_$4,text_30_front,text,18,0.3,5,18,5,0.2777777777777778
xUgAP84vsg4$_$15,text_30_front,text,21,0.3,6,21,6,0.2857142857142857
xUgAP84vsg4$_$4,text_30_front,text,22,0.3,7,22,7,0.3181818181818182
xUgAP84vsg4$_$8,text_30_front,text,10,0.3,3,10,3,0.3
xivYoEUQ5sk$_$5,text_30_front,text,45,0.3,14,45,14,0.3111111111111111
xivYoEUQ5sk$_$4,text_30_front,text,26,0.3,8,26,8,0.3076923076923077
xjsaS-LeZ14$_$20,text_30_front,text,19,0.3,6,19,6,0.3157894736842105
xjsaS-LeZ14$_$14,text_30_front,text,19,0.3,6,19,6,0.3157894736842105
xjsaS-LeZ14$_$6,text_30_front,text,48,0.3,14,48,14,0.2916666666666667
y8HXGm1-Ecw$_$7,text_30_front,text,23,0.3,7,23,7,0.3043478260869565
y9FyTEyGy5Y$_$1,text_30_front,text,13,0.3,4,13,4,0.3076923076923077
zhE_68GMJIk$_$8,text_30_front,text,23,0.3,7,23,7,0.3043478260869565
zhE_68GMJIk$_$5,text_30_front,text,29,0.3,9,29,9,0.3103448275862069
zjYEBwXGD8I$_$13,text_30_front,text,38,0.3,11,38,11,0.2894736842105263
zjYEBwXGD8I$_$15,text_30_front,text,20,0.3,6,20,6,0.3
zjYEBwXGD8I$_$0,text_30_front,text,11,0.3,3,11,3,0.2727272727272727
zjYEBwXGD8I$_$2,text_30_front,text,13,0.3,4,13,4,0.3076923076923077
zjYEBwXGD8I$_$4,text_30_front,text,40,0.3,12,40,12,0.3
zjYEBwXGD8I$_$9,text_30_front,text,26,0.3,8,26,8,0.3076923076923077
zk2jTlAtvSU$_$3,text_30_front,text,32,0.3,10,32,10,0.3125
-UacrmKiTn4$_$7,text_30_middle,text,26,0.3,8,26,8,0.3076923076923077
-qDkUB0GgYY$_$5,text_30_middle,text,48,0.3,14,48,14,0.2916666666666667
0utROiKxejc$_$1,text_30_middle,text,16,0.3,5,16,5,0.3125
0utROiKxejc$_$4,text_30_middle,text,33,0.3,10,33,10,0.303030303030303
0y022OlZ3W0$_$3,text_30_middle,text,17,0.3,5,17,5,0.2941176470588235
0y022OlZ3W0$_$5,text_30_middle,text,22,0.3,7,22,7,0.3181818181818182
0y022OlZ3W0$_$8,text_30_middle,text,13,0.3,4,13,4,0.3076923076923077
101787$_$11,text_30_middle,text,32,0.3,10,32,10,0.3125
101787$_$13,text_30_middle,text,19,0.3,6,19,6,0.3157894736842105
101787$_$1,text_30_middle,text,16,0.3,5,16,5,0.3125
101787$_$5,text_30_middle,text,17,0.3,5,17,5,0.2941176470588235
101787$_$7,text_30_middle,text,8,0.3,2,8,2,0.25
101787$_$9,text_30_middle,text,19,0.3,6,19,6,0.3157894736842105
102408$_$2,text_30_middle,text,7,0.3,2,7,2,0.2857142857142857
102408$_$5,text_30_middle,text,29,0.3,9,29,9,0.3103448275862069
102408$_$9,text_30_middle,text,29,0.3,9,29,9,0.3103448275862069
102858$_$20,text_30_middle,text,24,0.3,7,24,7,0.2916666666666667
102858$_$21,text_30_middle,text,27,0.3,8,27,8,0.2962962962962963
102858$_$1,text_30_middle,text,22,0.3,7,22,7,0.3181818181818182
102858$_$0,text_30_middle,text,3,0.3,1,3,1,0.3333333333333333
102858$_$4,text_30_middle,text,48,0.3,14,48,14,0.2916666666666667
102858$_$6,text_30_middle,text,26,0.3,8,26,8,0.3076923076923077
102858$_$10,text_30_middle,text,10,0.3,3,10,3,0.3
102858$_$17,text_30_middle,text,9,0.3,3,9,3,0.3333333333333333
102858$_$19,text_30_middle,text,12,0.3,4,12,4,0.3333333333333333
112433$_$10,text_30_middle,text,1,0.3,1,1,1,1.0
112433$_$3,text_30_middle,text,32,0.3,10,32,10,0.3125
112433$_$7,text_30_middle,text,9,0.3,3,9,3,0.3333333333333333
112433$_$6,text_30_middle,text,24,0.3,7,24,7,0.2916666666666667
117tQqLjza4$_$6,text_30_middle,text,15,0.3,4,15,4,0.2666666666666666
11j7EfglCAs$_$2,text_30_middle,text,24,0.3,7,24,7,0.2916666666666667
121128$_$10,text_30_middle,text,15,0.3,4,15,4,0.2666666666666666
121128$_$1,text_30_middle,text,29,0.3,9,29,9,0.3103448275862069
121128$_$0,text_30_middle,text,11,0.3,3,11,3,0.2727272727272727
121128$_$5,text_30_middle,text,7,0.3,2,7,2,0.2857142857142857
125344$_$0,text_30_middle,text,48,0.3,14,48,14,0.2916666666666667
125676$_$0,text_30_middle,text,13,0.3,4,13,4,0.3076923076923077
125676$_$4,text_30_middle,text,27,0.3,8,27,8,0.2962962962962963
128059$_$11,text_30_middle,text,38,0.3,11,38,11,0.2894736842105263
128059$_$12,text_30_middle,text,16,0.3,5,16,5,0.3125
128059$_$2,text_30_middle,text,14,0.3,4,14,4,0.2857142857142857
128059$_$7,text_30_middle,text,48,0.3,14,48,14,0.2916666666666667
128059$_$6,text_30_middle,text,48,0.3,14,48,14,0.2916666666666667
128059$_$9,text_30_middle,text,22,0.3,7,22,7,0.3181818181818182
128763$_$12,text_30_middle,text,18,0.3,5,18,5,0.2777777777777778
128763$_$3,text_30_middle,text,24,0.3,7,24,7,0.2916666666666667
128763$_$2,text_30_middle,text,12,0.3,4,12,4,0.3333333333333333
128763$_$5,text_30_middle,text,10,0.3,3,10,3,0.3
128763$_$7,text_30_middle,text,16,0.3,5,16,5,0.3125
128763$_$8,text_30_middle,text,8,0.3,2,8,2,0.25
130456$_$11,text_30_middle,text,34,0.3,10,34,10,0.2941176470588235
130456$_$3,text_30_middle,text,19,0.3,6,19,6,0.3157894736842105
130456$_$5,text_30_middle,text,11,0.3,3,11,3,0.2727272727272727
130456$_$4,text_30_middle,text,23,0.3,7,23,7,0.3043478260869565
130456$_$7,text_30_middle,text,8,0.3,2,8,2,0.25
130456$_$6,text_30_middle,text,33,0.3,10,33,10,0.303030303030303
188343$_$13,text_30_middle,text,42,0.3,13,42,13,0.3095238095238095
188343$_$12,text_30_middle,text,30,0.3,9,30,9,0.3
188343$_$5,text_30_middle,text,20,0.3,6,20,6,0.3
188343$_$9,text_30_middle,text,30,0.3,9,30,9,0.3
188343$_$8,text_30_middle,text,21,0.3,6,21,6,0.2857142857142857
1HK7Nea0PFo$_$1,text_30_middle,text,17,0.3,5,17,5,0.2941176470588235
216097$_$1,text_30_middle,text,13,0.3,4,13,4,0.3076923076923077
216097$_$2,text_30_middle,text,24,0.3,7,24,7,0.2916666666666667
216097$_$5,text_30_middle,text,32,0.3,10,32,10,0.3125
216097$_$4,text_30_middle,text,46,0.3,14,46,14,0.3043478260869565
216097$_$7,text_30_middle,text,48,0.3,14,48,14,0.2916666666666667
216097$_$8,text_30_middle,text,12,0.3,4,12,4,0.3333333333333333
223431$_$11,text_30_middle,text,27,0.3,8,27,8,0.2962962962962963
223431$_$10,text_30_middle,text,13,0.3,4,13,4,0.3076923076923077
223431$_$13,text_30_middle,text,24,0.3,7,24,7,0.2916666666666667
223431$_$0,text_30_middle,text,2,0.3,1,2,1,0.5
223431$_$5,text_30_middle,text,17,0.3,5,17,5,0.2941176470588235
225770$_$3,text_30_middle,text,48,0.3,14,48,14,0.2916666666666667
225770$_$5,text_30_middle,text,6,0.3,2,6,2,0.3333333333333333
225770$_$4,text_30_middle,text,32,0.3,10,32,10,0.3125
225770$_$6,text_30_middle,text,33,0.3,10,33,10,0.303030303030303
236021$_$12,text_30_middle,text,12,0.3,4,12,4,0.3333333333333333
236021$_$1,text_30_middle,text,27,0.3,8,27,8,0.2962962962962963
236021$_$3,text_30_middle,text,7,0.3,2,7,2,0.2857142857142857
236021$_$2,text_30_middle,text,48,0.3,14,48,14,0.2916666666666667
236021$_$5,text_30_middle,text,15,0.3,4,15,4,0.2666666666666666
236021$_$4,text_30_middle,text,48,0.3,14,48,14,0.2916666666666667
237009$_$11,text_30_middle,text,9,0.3,3,9,3,0.3333333333333333
237009$_$12,text_30_middle,text,45,0.3,14,45,14,0.3111111111111111
237009$_$4,text_30_middle,text,19,0.3,6,19,6,0.3157894736842105
237009$_$7,text_30_middle,text,8,0.3,2,8,2,0.25
237009$_$9,text_30_middle,text,12,0.3,4,12,4,0.3333333333333333
241629$_$10,text_30_middle,text,18,0.3,5,18,5,0.2777777777777778
241629$_$0,text_30_middle,text,13,0.3,4,13,4,0.3076923076923077
241629$_$3,text_30_middle,text,28,0.3,8,28,8,0.2857142857142857
241629$_$5,text_30_middle,text,27,0.3,8,27,8,0.2962962962962963
241629$_$8,text_30_middle,text,48,0.3,14,48,14,0.2916666666666667
243646$_$11,text_30_middle,text,19,0.3,6,19,6,0.3157894736842105
243646$_$12,text_30_middle,text,48,0.3,14,48,14,0.2916666666666667
