sample_id,display_row,position,modality,state
eOiC1kb17P4$_$0,58,19,text,2
eOiC1kb17P4$_$0,58,20,text,2
eOiC1kb17P4$_$0,58,21,text,2
eOiC1kb17P4$_$0,58,22,text,2
eOiC1kb17P4$_$0,58,23,text,2
eOiC1kb17P4$_$0,58,24,text,2
eOiC1kb17P4$_$0,58,25,text,2
eOiC1kb17P4$_$0,58,26,text,2
eOiC1kb17P4$_$0,58,27,text,2
eOiC1kb17P4$_$0,58,28,text,2
eOiC1kb17P4$_$0,58,29,text,2
eOiC1kb17P4$_$0,58,30,text,2
eOiC1kb17P4$_$0,58,31,text,2
eOiC1kb17P4$_$0,58,32,text,2
eOiC1kb17P4$_$0,58,33,text,2
eOiC1kb17P4$_$0,58,34,text,2
eOiC1kb17P4$_$0,58,35,text,2
eOiC1kb17P4$_$0,58,36,text,2
eOiC1kb17P4$_$0,58,37,text,2
eOiC1kb17P4$_$0,58,38,text,2
eOiC1kb17P4$_$0,58,39,text,2
eOiC1kb17P4$_$0,58,40,text,2
eOiC1kb17P4$_$0,58,41,text,2
eOiC1kb17P4$_$0,58,42,text,2
eOiC1kb17P4$_$0,58,43,text,2
eOiC1kb17P4$_$0,58,44,text,2
eOiC1kb17P4$_$0,58,45,text,2
eOiC1kb17P4$_$0,58,46,text,2
eOiC1kb17P4$_$0,58,47,text,2
eOiC1kb17P4$_$0,58,48,text,2
eOiC1kb17P4$_$0,58,49,text,0
xjsaS-LeZ14$_$6,59,0,text,0
xjsaS-LeZ14$_$6,59,1,text,2
xjsaS-LeZ14$_$6,59,2,text,2
xjsaS-LeZ14$_$6,59,3,text,2
xjsaS-LeZ14$_$6,59,4,text,2
xjsaS-LeZ14$_$6,59,5,text,2
xjsaS-LeZ14$_$6,59,6,text,2
xjsaS-LeZ14$_$6,59,7,text,2
xjsaS-LeZ14$_$6,59,8,text,2
xjsaS-LeZ14$_$6,59,9,text,2
xjsaS-LeZ14$_$6,59,10,text,2
xjsaS-LeZ14$_$6,59,11,text,2
xjsaS-LeZ14$_$6,59,12,text,2
xjsaS-LeZ14$_$6,59,13,text,2
xjsaS-LeZ14$_$6,59,14,text,2
xjsaS-LeZ14$_$6,59,15,text,2
xjsaS-LeZ14$_$6,59,16,text,2
xjsaS-LeZ14$_$6,59,17,text,2
xjsaS-LeZ14$_$6,59,18,text,2
xjsaS-LeZ14$_$6,59,19,text,2
xjsaS-LeZ14$_$6,59,20,text,2
xjsaS-LeZ14$_$6,59,21,text,2
xjsaS-LeZ14$_$6,59,22,text,2
xjsaS-LeZ14$_$6,59,23,text,2
xjsaS-LeZ14$_$6,59,24,text,2
xjsaS-LeZ14$_$6,59,25,text,2
xjsaS-LeZ14$_$6,59,26,text,2
xjsaS-LeZ14$_$6,59,27,text,2
xjsaS-LeZ14$_$6,59,28,text,2
xjsaS-LeZ14$_$6,59,29,text,2
xjsaS-LeZ14$_$6,59,30,text,2
xjsaS-LeZ14$_$6,59,31,text,2
xjsaS-LeZ14$_$6,59,32,text,2
xjsaS-LeZ14$_$6,59,33,text,2
xjsaS-LeZ14$_$6,59,34,text,2
xjsaS-LeZ14$_$6,59,35,text,2
xjsaS-LeZ14$_$6,59,36,text,2
xjsaS-LeZ14$_$6,59,37,text,2
xjsaS-LeZ14$_$6,59,38,text,2
xjsaS-LeZ14$_$6,59,39,text,2
xjsaS-LeZ14$_$6,59,40,text,2
xjsaS-LeZ14$_$6,59,41,text,2
xjsaS-LeZ14$_$6,59,42,text,2
xjsaS-LeZ14$_$6,59,43,text,2
xjsaS-LeZ14$_$6,59,44,text,2
xjsaS-LeZ14$_$6,59,45,text,2
xjsaS-LeZ14$_$6,59,46,text,2
xjsaS-LeZ14$_$6,59,47,text,2
xjsaS-LeZ14$_$6,59,48,text,2
xjsaS-LeZ14$_$6,59,49,text,0
112433$_$10,0,0,audio,0
112433$_$10,0,1,audio,2
112433$_$10,0,2,audio,0
112433$_$10,0,3,audio,0
112433$_$10,0,4,audio,0
112433$_$10,0,5,audio,0
112433$_$10,0,6,audio,0
112433$_$10,0,7,audio,0
112433$_$10,0,8,audio,0
112433$_$10,0,9,audio,0
112433$_$10,0,10,audio,0
112433$_$10,0,11,audio,0
112433$_$10,0,12,audio,0
112433$_$10,0,13,audio,0
112433$_$10,0,14,audio,0
112433$_$10,0,15,audio,0
112433$_$10,0,16,audio,0
112433$_$10,0,17,audio,0
112433$_$10,0,18,audio,0
112433$_$10,0,19,audio,0
112433$_$10,0,20,audio,0
112433$_$10,0,21,audio,0
112433$_$10,0,22,audio,0
112433$_$10,0,23,audio,0
112433$_$10,0,24,audio,0
112433$_$10,0,25,audio,0
112433$_$10,0,26,audio,0
112433$_$10,0,27,audio,0
112433$_$10,0,28,audio,0
112433$_$10,0,29,audio,0
112433$_$10,0,30,audio,0
112433$_$10,0,31,audio,0
112433$_$10,0,32,audio,0
112433$_$10,0,33,audio,0
112433$_$10,0,34,audio,0
112433$_$10,0,35,audio,0
112433$_$10,0,36,audio,0
112433$_$10,0,37,audio,0
112433$_$10,0,38,audio,0
112433$_$10,0,39,audio,0
112433$_$10,0,40,audio,0
112433$_$10,0,41,audio,0
112433$_$10,0,42,audio,0
112433$_$10,0,43,audio,0
112433$_$10,0,44,audio,0
112433$_$10,0,45,audio,0
112433$_$10,0,46,audio,0
112433$_$10,0,47,audio,0
112433$_$10,0,48,audio,0
112433$_$10,0,49,audio,0
80855$_$2,1,0,audio,0
80855$_$2,1,1,audio,2
80855$_$2,1,2,audio,2
80855$_$2,1,3,audio,2
80855$_$2,1,4,audio,2
80855$_$2,1,5,audio,2
80855$_$2,1,6,audio,0
80855$_$2,1,7,audio,0
80855$_$2,1,8,audio,0
80855$_$2,1,9,audio,0
80855$_$2,1,10,audio,0
80855$_$2,1,11,audio,0
80855$_$2,1,12,audio,0
80855$_$2,1,13,audio,0
80855$_$2,1,14,audio,0
80855$_$2,1,15,audio,0
80855$_$2,1,16,audio,0
80855$_$2,1,17,audio,0
80855$_$2,1,18,audio,0
80855$_$2,1,19,audio,0
80855$_$2,1,20,audio,0
80855$_$2,1,21,audio,0
80855$_$2,1,22,audio,0
80855$_$2,1,23,audio,0
80855$_$2,1,24,audio,0
80855$_$2,1,25,audio,0
80855$_$2,1,26,audio,0
80855$_$2,1,27,audio,0
80855$_$2,1,28,audio,0
80855$_$2,1,29,audio,0
80855$_$2,1,30,audio,0
80855$_$2,1,31,audio,0
80855$_$2,1,32,audio,0
80855$_$2,1,33,audio,0
80855$_$2,1,34,audio,0
80855$_$2,1,35,audio,0
80855$_$2,1,36,audio,0
80855$_$2,1,37,audio,0
80855$_$2,1,38,audio,0
80855$_$2,1,39,audio,0
80855$_$2,1,40,audio,0
80855$_$2,1,41,audio,0
80855$_$2,1,42,audio,0
80855$_$2,1,43,audio,0
80855$_$2,1,44,audio,0
80855$_$2,1,45,audio,0
80855$_$2,1,46,audio,0
80855$_$2,1,47,audio,0
80855$_$2,1,48,audio,0
80855$_$2,1,49,audio,0
sPremsknoLM$_$1,2,0,audio,0
sPremsknoLM$_$1,2,1,audio,2
sPremsknoLM$_$1,2,2,audio,2
sPremsknoLM$_$1,2,3,audio,2
sPremsknoLM$_$1,2,4,audio,2
sPremsknoLM$_$1,2,5,audio,2
sPremsknoLM$_$1,2,6,audio,2
sPremsknoLM$_$1,2,7,audio,0
sPremsknoLM$_$1,2,8,audio,0
sPremsknoLM$_$1,2,9,audio,0
sPremsknoLM$_$1,2,10,audio,0
sPremsknoLM$_$1,2,11,audio,0
sPremsknoLM$_$1,2,12,audio,0
sPremsknoLM$_$1,2,13,audio,0
sPremsknoLM$_$1,2,14,audio,0
sPremsknoLM$_$1,2,15,audio,0
sPremsknoLM$_$1,2,16,audio,0
sPremsknoLM$_$1,2,17,audio,0
sPremsknoLM$_$1,2,18,audio,0
sPremsknoLM$_$1,2,19,audio,0
sPremsknoLM$_$1,2,20,audio,0
sPremsknoLM$_$1,2,21,audio,0
sPremsknoLM$_$1,2,22,audio,0
sPremsknoLM$_$1,2,23,audio,0
sPremsknoLM$_$1,2,24,audio,0
sPremsknoLM$_$1,2,25,audio,0
sPremsknoLM$_$1,2,26,audio,0
sPremsknoLM$_$1,2,27,audio,0
sPremsknoLM$_$1,2,28,audio,0
sPremsknoLM$_$1,2,29,audio,0
sPremsknoLM$_$1,2,30,audio,0
sPremsknoLM$_$1,2,31,audio,0
sPremsknoLM$_$1,2,32,audio,0
sPremsknoLM$_$1,2,33,audio,0
sPremsknoLM$_$1,2,34,audio,0
sPremsknoLM$_$1,2,35,audio,0
sPremsknoLM$_$1,2,36,audio,0
sPremsknoLM$_$1,2,37,audio,0
sPremsknoLM$_$1,2,38,audio,0
sPremsknoLM$_$1,2,39,audio,0
sPremsknoLM$_$1,2,40,audio,0
sPremsknoLM$_$1,2,41,audio,0
sPremsknoLM$_$1,2,42,audio,0
sPremsknoLM$_$1,2,43,audio,0
sPremsknoLM$_$1,2,44,audio,0
sPremsknoLM$_$1,2,45,audio,0
sPremsknoLM$_$1,2,46,audio,0
sPremsknoLM$_$1,2,47,audio,0
sPremsknoLM$_$1,2,48,audio,0
sPremsknoLM$_$1,2,49,audio,0
d8BR6hsvzoY$_$0,3,0,audio,0
d8BR6hsvzoY$_$0,3,1,audio,2
d8BR6hsvzoY$_$0,3,2,audio,2
d8BR6hsvzoY$_$0,3,3,audio,2
d8BR6hsvzoY$_$0,3,4,audio,2
d8BR6hsvzoY$_$0,3,5,audio,2
d8BR6hsvzoY$_$0,3,6,audio,2
d8BR6hsvzoY$_$0,3,7,audio,2
d8BR6hsvzoY$_$0,3,8,audio,0
d8BR6hsvzoY$_$0,3,9,audio,0
d8BR6hsvzoY$_$0,3,10,audio,0
d8BR6hsvzoY$_$0,3,11,audio,0
d8BR6hsvzoY$_$0,3,12,audio,0
d8BR6hsvzoY$_$0,3,13,audio,0
d8BR6hsvzoY$_$0,3,14,audio,0
d8BR6hsvzoY$_$0,3,15,audio,0
d8BR6hsvzoY$_$0,3,16,audio,0
d8BR6hsvzoY$_$0,3,17,audio,0
d8BR6hsvzoY$_$0,3,18,audio,0
d8BR6hsvzoY$_$0,3,19,audio,0
d8BR6hsvzoY$_$0,3,20,audio,0
d8BR6hsvzoY$_$0,3,21,audio,0
d8BR6hsvzoY$_$0,3,22,audio,0
d8BR6hsvzoY$_$0,3,23,audio,0
d8BR6hsvzoY$_$0,3,24,audio,0
d8BR6hsvzoY$_$0,3,25,audio,0
d8BR6hsvzoY$_$0,3,26,audio,0
d8BR6hsvzoY$_$0,3,27,audio,0
d8BR6hsvzoY$_$0,3,28,audio,0
d8BR6hsvzoY$_$0,3,29,audio,0
d8BR6hsvzoY$_$0,3,30,audio,0
d8BR6hsvzoY$_$0,3,31,audio,0
d8BR6hsvzoY$_$0,3,32,audio,0
d8BR6hsvzoY$_$0,3,33,audio,0
d8BR6hsvzoY$_$0,3,34,audio,0
d8BR6hsvzoY$_$0,3,35,audio,0
d8BR6hsvzoY$_$0,3,36,audio,0
d8BR6hsvzoY$_$0,3,37,audio,0
d8BR6hsvzoY$_$0,3,38,audio,0
d8BR6hsvzoY$_$0,3,39,audio,0
d8BR6hsvzoY$_$0,3,40,audio,0
d8BR6hsvzoY$_$0,3,41,audio,0
d8BR6hsvzoY$_$0,3,42,audio,0
d8BR6hsvzoY$_$0,3,43,audio,0
d8BR6hsvzoY$_$0,3,44,audio,0
d8BR6hsvzoY$_$0,3,45,audio,0
d8BR6hsvzoY$_$0,3,46,audio,0
d8BR6hsvzoY$_$0,3,47,audio,0
d8BR6hsvzoY$_$0,3,48,audio,0
d8BR6hsvzoY$_$0,3,49,audio,0
RArhIHk4Qs4$_$8,4,0,audio,0
RArhIHk4Qs4$_$8,4,1,audio,2
RArhIHk4Qs4$_$8,4,2,audio,2
RArhIHk4Qs4$_$8,4,3,audio,2
RArhIHk4Qs4$_$8,4,4,audio,2
RArhIHk4Qs4$_$8,4,5,audio,2
RArhIHk4Qs4$_$8,4,6,audio,2
RArhIHk4Qs4$_$8,4,7,audio,2
RArhIHk4Qs4$_$8,4,8,audio,2
RArhIHk4Qs4$_$8,4,9,audio,0
RArhIHk4Qs4$_$8,4,10,audio,0
RArhIHk4Qs4$_$8,4,11,audio,0
RArhIHk4Qs4$_$8,4,12,audio,0
RArhIHk4Qs4$_$8,4,13,audio,0
RArhIHk4Qs4$_$8,4,14,audio,0
RArhIHk4Qs4$_$8,4,15,audio,0
RArhIHk4Qs4$_$8,4,16,audio,0
RArhIHk4Qs4$_$8,4,17,audio,0
RArhIHk4Qs4$_$8,4,18,audio,0
RArhIHk4Qs4$_$8,4,19,audio,0
RArhIHk4Qs4$_$8,4,20,audio,0
RArhIHk4Qs4$_$8,4,21,audio,0
RArhIHk4Qs4$_$8,4,22,audio,0
RArhIHk4Qs4$_$8,4,23,audio,0
RArhIHk4Qs4$_$8,4,24,audio,0
RArhIHk4Qs4$_$8,4,25,audio,0
RArhIHk4Qs4$_$8,4,26,audio,0
RArhIHk4Qs4$_$8,4,27,audio,0
RArhIHk4Qs4$_$8,4,28,audio,0
RArhIHk4Qs4$_$8,4,29,audio,0
RArhIHk4Qs4$_$8,4,30,audio,0
RArhIHk4Qs4$_$8,4,31,audio,0
RArhIHk4Qs4$_$8,4,32,audio,0
RArhIHk4Qs4$_$8,4,33,audio,0
RArhIHk4Qs4$_$8,4,34,audio,0
RArhIHk4Qs4$_$8,4,35,audio,0
RArhIHk4Qs4$_$8,4,36,audio,0
RArhIHk4Qs4$_$8,4,37,audio,0
RArhIHk4Qs4$_$8,4,38,audio,0
RArhIHk4Qs4$_$8,4,39,audio,0
RArhIHk4Qs4$_$8,4,40,audio,0
RArhIHk4Qs4$_$8,4,41,audio,0
RArhIHk4Qs4$_$8,4,42,audio,0
RArhIHk4Qs4$_$8,4,43,audio,0
RArhIHk4Qs4$_$8,4,44,audio,0
RArhIHk4Qs4$_$8,4,45,audio,0
RArhIHk4Qs4$_$8,4,46,audio,0
RArhIHk4Qs4$_$8,4,47,audio,0
RArhIHk4Qs4$_$8,4,48,audio,0
RArhIHk4Qs4$_$8,4,49,audio,0
N5xfBtD6rLY$_$7,5,0,audio,0
N5xfBtD6rLY$_$7,5,1,audio,2
N5xfBtD6rLY$_$7,5,2,audio,2
N5xfBtD6rLY$_$7,5,3,audio,2
N5xfBtD6rLY$_$7,5,4,audio,2
N5xfBtD6rLY$_$7,5,5,audio,2
N5xfBtD6rLY$_$7,5,6,audio,2
N5xfBtD6rLY$_$7,5,7,audio,2
N5xfBtD6rLY$_$7,5,8,audio,2
N5xfBtD6rLY$_$7,5,9,audio,2
N5xfBtD6rLY$_$7,5,10,audio,0
N5xfBtD6rLY$_$7,5,11,audio,0
N5xfBtD6rLY$_$7,5,12,audio,0
N5xfBtD6rLY$_$7,5,13,audio,0
N5xfBtD6rLY$_$7,5,14,audio,0
N5xfBtD6rLY$_$7,5,15,audio,0
N5xfBtD6rLY$_$7,5,16,audio,0
N5xfBtD6rLY$_$7,5,17,audio,0
N5xfBtD6rLY$_$7,5,18,audio,0
N5xfBtD6rLY$_$7,5,19,audio,0
N5xfBtD6rLY$_$7,5,20,audio,0
N5xfBtD6rLY$_$7,5,21,audio,0
N5xfBtD6rLY$_$7,5,22,audio,0
N5xfBtD6rLY$_$7,5,23,audio,0
N5xfBtD6rLY$_$7,5,24,audio,0
N5xfBtD6rLY$_$7,5,25,audio,0
N5xfBtD6rLY$_$7,5,26,audio,0
N5xfBtD6rLY$_$7,5,27,audio,0
N5xfBtD6rLY$_$7,5,28,audio,0
N5xfBtD6rLY$_$7,5,29,audio,0
N5xfBtD6rLY$_$7,5,30,audio,0
N5xfBtD6rLY$_$7,5,31,audio,0
N5xfBtD6rLY$_$7,5,32,audio,0
N5xfBtD6rLY$_$7,5,33,audio,0
N5xfBtD6rLY$_$7,5,34,audio,0
N5xfBtD6rLY$_$7,5,35,audio,0
N5xfBtD6rLY$_$7,5,36,audio,0
N5xfBtD6rLY$_$7,5,37,audio,0
N5xfBtD6rLY$_$7,5,38,audio,0
N5xfBtD6rLY$_$7,5,39,audio,0
N5xfBtD6rLY$_$7,5,40,audio,0
N5xfBtD6rLY$_$7,5,41,audio,0
N5xfBtD6rLY$_$7,5,42,audio,0
N5xfBtD6rLY$_$7,5,43,audio,0
N5xfBtD6rLY$_$7,5,44,audio,0
N5xfBtD6rLY$_$7,5,45,audio,0
N5xfBtD6rLY$_$7,5,46,audio,0
N5xfBtD6rLY$_$7,5,47,audio,0
N5xfBtD6rLY$_$7,5,48,audio,0
N5xfBtD6rLY$_$7,5,49,audio,0
RArhIHk4Qs4$_$19,6,0,audio,0
RArhIHk4Qs4$_$19,6,1,audio,2
RArhIHk4Qs4$_$19,6,2,audio,2
RArhIHk4Qs4$_$19,6,3,audio,2
RArhIHk4Qs4$_$19,6,4,audio,2
RArhIHk4Qs4$_$19,6,5,audio,2
RArhIHk4Qs4$_$19,6,6,audio,2
RArhIHk4Qs4$_$19,6,7,audio,2
RArhIHk4Qs4$_$19,6,8,audio,2
RArhIHk4Qs4$_$19,6,9,audio,2
RArhIHk4Qs4$_$19,6,10,audio,2
RArhIHk4Qs4$_$19,6,11,audio,0
RArhIHk4Qs4$_$19,6,12,audio,0
RArhIHk4Qs4$_$19,6,13,audio,0
RArhIHk4Qs4$_$19,6,14,audio,0
RArhIHk4Qs4$_$19,6,15,audio,0
RArhIHk4Qs4$_$19,6,16,audio,0
RArhIHk4Qs4$_$19,6,17,audio,0
RArhIHk4Qs4$_$19,6,18,audio,0
RArhIHk4Qs4$_$19,6,19,audio,0
RArhIHk4Qs4$_$19,6,20,audio,0
RArhIHk4Qs4$_$19,6,21,audio,0
RArhIHk4Qs4$_$19,6,22,audio,0
RArhIHk4Qs4$_$19,6,23,audio,0
RArhIHk4Qs4$_$19,6,24,audio,0
RArhIHk4Qs4$_$19,6,25,audio,0
RArhIHk4Qs4$_$19,6,26,audio,0
RArhIHk4Qs4$_$19,6,27,audio,0
RArhIHk4Qs4$_$19,6,28,audio,0
RArhIHk4Qs4$_$19,6,29,audio,0
RArhIHk4Qs4$_$19,6,30,audio,0
RArhIHk4Qs4$_$19,6,31,audio,0
RArhIHk4Qs4$_$19,6,32,audio,0
RArhIHk4Qs4$_$19,6,33,audio,0
RArhIHk4Qs4$_$19,6,34,audio,0
RArhIHk4Qs4$_$19,6,35,audio,0
RArhIHk4Qs4$_$19,6,36,audio,0
RArhIHk4Qs4$_$19,6,37,audio,0
RArhIHk4Qs4$_$19,6,38,audio,0
RArhIHk4Qs4$_$19,6,39,audio,0
RArhIHk4Qs4$_$19,6,40,audio,0
RArhIHk4Qs4$_$19,6,41,audio,0
RArhIHk4Qs4$_$19,6,42,audio,0
RArhIHk4Qs4$_$19,6,43,audio,0
RArhIHk4Qs4$_$19,6,44,audio,0
RArhIHk4Qs4$_$19,6,45,audio,0
RArhIHk4Qs4$_$19,6,46,audio,0
RArhIHk4Qs4$_$19,6,47,audio,0
RArhIHk4Qs4$_$19,6,48,audio,0
RArhIHk4Qs4$_$19,6,49,audio,0
266791$_$8,7,0,audio,0
266791$_$8,7,1,audio,2
266791$_$8,7,2,audio,2
266791$_$8,7,3,audio,2
266791$_$8,7,4,audio,2
266791$_$8,7,5,audio,2
266791$_$8,7,6,audio,2
266791$_$8,7,7,audio,2
266791$_$8,7,8,audio,2
266791$_$8,7,9,audio,2
266791$_$8,7,10,audio,2
266791$_$8,7,11,audio,2
266791$_$8,7,12,audio,0
266791$_$8,7,13,audio,0
266791$_$8,7,14,audio,0
266791$_$8,7,15,audio,0
266791$_$8,7,16,audio,0
266791$_$8,7,17,audio,0
266791$_$8,7,18,audio,0
266791$_$8,7,19,audio,0
266791$_$8,7,20,audio,0
266791$_$8,7,21,audio,0
266791$_$8,7,22,audio,0
266791$_$8,7,23,audio,0
266791$_$8,7,24,audio,0
266791$_$8,7,25,audio,0
266791$_$8,7,26,audio,0
266791$_$8,7,27,audio,0
266791$_$8,7,28,audio,0
266791$_$8,7,29,audio,0
266791$_$8,7,30,audio,0
266791$_$8,7,31,audio,0
266791$_$8,7,32,audio,0
266791$_$8,7,33,audio,0
266791$_$8,7,34,audio,0
266791$_$8,7,35,audio,0
266791$_$8,7,36,audio,0
266791$_$8,7,37,audio,0
266791$_$8,7,38,audio,0
266791$_$8,7,39,audio,0
266791$_$8,7,40,audio,0
266791$_$8,7,41,audio,0
266791$_$8,7,42,audio,0
266791$_$8,7,43,audio,0
266791$_$8,7,44,audio,0
266791$_$8,7,45,audio,0
266791$_$8,7,46,audio,0
266791$_$8,7,47,audio,0
266791$_$8,7,48,audio,0
266791$_$8,7,49,audio,0
3j94B0pzSVs$_$12,8,0,audio,0
3j94B0pzSVs$_$12,8,1,audio,2
3j94B0pzSVs$_$12,8,2,audio,2
3j94B0pzSVs$_$12,8,3,audio,2
3j94B0pzSVs$_$12,8,4,audio,2
3j94B0pzSVs$_$12,8,5,audio,2
3j94B0pzSVs$_$12,8,6,audio,2
3j94B0pzSVs$_$12,8,7,audio,2
3j94B0pzSVs$_$12,8,8,audio,2
3j94B0pzSVs$_$12,8,9,audio,2
3j94B0pzSVs$_$12,8,10,audio,2
3j94B0pzSVs$_$12,8,11,audio,2
3j94B0pzSVs$_$12,8,12,audio,2
3j94B0pzSVs$_$12,8,13,audio,0
3j94B0pzSVs$_$12,8,14,audio,0
3j94B0pzSVs$_$12,8,15,audio,0
3j94B0pzSVs$_$12,8,16,audio,0
3j94B0pzSVs$_$12,8,17,audio,0
3j94B0pzSVs$_$12,8,18,audio,0
3j94B0pzSVs$_$12,8,19,audio,0
3j94B0pzSVs$_$12,8,20,audio,0
3j94B0pzSVs$_$12,8,21,audio,0
3j94B0pzSVs$_$12,8,22,audio,0
3j94B0pzSVs$_$12,8,23,audio,0
3j94B0pzSVs$_$12,8,24,audio,0
3j94B0pzSVs$_$12,8,25,audio,0
3j94B0pzSVs$_$12,8,26,audio,0
3j94B0pzSVs$_$12,8,27,audio,0
3j94B0pzSVs$_$12,8,28,audio,0
3j94B0pzSVs$_$12,8,29,audio,0
3j94B0pzSVs$_$12,8,30,audio,0
3j94B0pzSVs$_$12,8,31,audio,0
3j94B0pzSVs$_$12,8,32,audio,0
3j94B0pzSVs$_$12,8,33,audio,0
3j94B0pzSVs$_$12,8,34,audio,0
3j94B0pzSVs$_$12,8,35,audio,0
3j94B0pzSVs$_$12,8,36,audio,0
3j94B0pzSVs$_$12,8,37,audio,0
3j94B0pzSVs$_$12,8,38,audio,0
3j94B0pzSVs$_$12,8,39,audio,0
3j94B0pzSVs$_$12,8,40,audio,0
3j94B0pzSVs$_$12,8,41,audio,0
3j94B0pzSVs$_$12,8,42,audio,0
3j94B0pzSVs$_$12,8,43,audio,0
3j94B0pzSVs$_$12,8,44,audio,0
3j94B0pzSVs$_$12,8,45,audio,0
3j94B0pzSVs$_$12,8,46,audio,0
3j94B0pzSVs$_$12,8,47,audio,0
3j94B0pzSVs$_$12,8,48,audio,0
3j94B0pzSVs$_$12,8,49,audio,0
v2Rr-EsJda8$_$6,9,0,audio,0
v2Rr-EsJda8$_$6,9,1,audio,2
v2Rr-EsJda8$_$6,9,2,audio,2
v2Rr-EsJda8$_$6,9,3,audio,2
v2Rr-EsJda8$_$6,9,4,audio,2
v2Rr-EsJda8$_$6,9,5,audio,2
v2Rr-EsJda8$_$6,9,6,audio,2
v2Rr-EsJda8$_$6,9,7,audio,2
v2Rr-EsJda8$_$6,9,8,audio,2
v2Rr-EsJda8$_$6,9,9,audio,2
v2Rr-EsJda8$_$6,9,10,audio,2
v2Rr-EsJda8$_$6,9,11,audio,2
v2Rr-EsJda8$_$6,9,12,audio,2
v2Rr-EsJda8$_$6,9,13,audio,0
v2Rr-EsJda8$_$6,9,14,audio,0
v2Rr-EsJda8$_$6,9,15,audio,0
v2Rr-EsJda8$_$6,9,16,audio,0
v2Rr-EsJda8$_$6,9,17,audio,0
v2Rr-EsJda8$_$6,9,18,audio,0
v2Rr-EsJda8$_$6,9,19,audio,0
v2Rr-EsJda8$_$6,9,20,audio,0
v2Rr-EsJda8$_$6,9,21,audio,0
v2Rr-EsJda8$_$6,9,22,audio,0
v2Rr-EsJda8$_$6,9,23,audio,0
v2Rr-EsJda8$_$6,9,24,audio,0
v2Rr-EsJda8$_$6,9,25,audio,0
v2Rr-EsJda8$_$6,9,26,audio,0
v2Rr-EsJda8$_$6,9,27,audio,0
v2Rr-EsJda8$_$6,9,28,audio,0
v2Rr-EsJda8$_$6,9,29,audio,0
v2Rr-EsJda8$_$6,9,30,audio,0
v2Rr-EsJda8$_$6,9,31,audio,0
v2Rr-EsJda8$_$6,9,32,audio,0
v2Rr-EsJda8$_$6,9,33,audio,0
v2Rr-EsJda8$_$6,9,34,audio,0
v2Rr-EsJda8$_$6,9,35,audio,0
v2Rr-EsJda8$_$6,9,36,audio,0
v2Rr-EsJda8$_$6,9,37,audio,0
v2Rr-EsJda8$_$6,9,38,audio,0
v2Rr-EsJda8$_$6,9,39,audio,0
v2Rr-EsJda8$_$6,9,40,audio,0
v2Rr-EsJda8$_$6,9,41,audio,0
v2Rr-EsJda8$_$6,9,42,audio,0
v2Rr-EsJda8$_$6,9,43,audio,0
v2Rr-EsJda8$_$6,9,44,audio,0
v2Rr-EsJda8$_$6,9,45,audio,0
v2Rr-EsJda8$_$6,9,46,audio,0
v2Rr-EsJda8$_$6,9,47,audio,0
v2Rr-EsJda8$_$6,9,48,audio,0
v2Rr-EsJda8$_$6,9,49,audio,0
ET1cU5_A2YM$_$3,10,0,audio,0
ET1cU5_A2YM$_$3,10,1,audio,2
ET1cU5_A2YM$_$3,10,2,audio,2
ET1cU5_A2YM$_$3,10,3,audio,2
ET1cU5_A2YM$_$3,10,4,audio,2
ET1cU5_A2YM$_$3,10,5,audio,2
ET1cU5_A2YM$_$3,10,6,audio,2
ET1cU5_A2YM$_$3,10,7,audio,2
ET1cU5_A2YM$_$3,10,8,audio,2
ET1cU5_A2YM$_$3,10,9,audio,2
ET1cU5_A2YM$_$3,10,10,audio,2
ET1cU5_A2YM$_$3,10,11,audio,2
ET1cU5_A2YM$_$3,10,12,audio,2
ET1cU5_A2YM$_$3,10,13,audio,2
ET1cU5_A2YM$_$3,10,14,audio,0
ET1cU5_A2YM$_$3,10,15,audio,0
ET1cU5_A2YM$_$3,10,16,audio,0
ET1cU5_A2YM$_$3,10,17,audio,0
ET1cU5_A2YM$_$3,10,18,audio,0
ET1cU5_A2YM$_$3,10,19,audio,0
ET1cU5_A2YM$_$3,10,20,audio,0
ET1cU5_A2YM$_$3,10,21,audio,0
ET1cU5_A2YM$_$3,10,22,audio,0
ET1cU5_A2YM$_$3,10,23,audio,0
ET1cU5_A2YM$_$3,10,24,audio,0
ET1cU5_A2YM$_$3,10,25,audio,0
ET1cU5_A2YM$_$3,10,26,audio,0
ET1cU5_A2YM$_$3,10,27,audio,0
ET1cU5_A2YM$_$3,10,28,audio,0
ET1cU5_A2YM$_$3,10,29,audio,0
ET1cU5_A2YM$_$3,10,30,audio,0
ET1cU5_A2YM$_$3,10,31,audio,0
ET1cU5_A2YM$_$3,10,32,audio,0
ET1cU5_A2YM$_$3,10,33,audio,0
ET1cU5_A2YM$_$3,10,34,audio,0
ET1cU5_A2YM$_$3,10,35,audio,0
ET1cU5_A2YM$_$3,10,36,audio,0
ET1cU5_A2YM$_$3,10,37,audio,0
ET1cU5_A2YM$_$3,10,38,audio,0
ET1cU5_A2YM$_$3,10,39,audio,0
ET1cU5_A2YM$_$3,10,40,audio,0
ET1cU5_A2YM$_$3,10,41,audio,0
ET1cU5_A2YM$_$3,10,42,audio,0
ET1cU5_A2YM$_$3,10,43,audio,0
